cov_method,tokenizer,model,remove_velocity,hard_quantization,pair,repeat,fmd,nfmd_trace
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,3,5.816625033376148,0.1143701105416166
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,4,5.091683695578524,0.09830414288093357
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,0,9.509639042264837,0.170533201566926
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,1,10.080642218075816,0.17639857768205883
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,2,9.254398048547088,0.163004335475357
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,3,10.002830244421851,0.17769985595734214
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,4,10.131228474761642,0.18035912306715998
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,0,6.2507680875451115,0.12606595590231728
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,1,5.562407397793791,0.10948323084331799
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,2,5.405059568269735,0.10735854961138451
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,3,6.141167869639503,0.12205872349783543
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,4,5.388684448116457,0.10567913825322413
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,0,8.750209184284913,0.1663740515917288
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,1,8.930373524702425,0.17124776447893555
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,2,8.530148328320415,0.16095716944546662
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,3,8.850467798912057,0.17060691238810577
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,4,8.121203634356213,0.15809678452462017
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,0,0.09589229108168928,0.11045991411733377
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,1,0.10087716541241387,0.11548740788632843
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,2,0.10097479414442301,0.11493624017507248
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,3,0.09242637994859826,0.1038894278759412
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,4,0.11048990127443625,0.12516615456395594
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,0,0.09431045381619496,0.10170619392526428
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,1,0.09852349099577173,0.10264473063294272
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,2,0.09455203445843652,0.10244955903736808
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,3,0.10068912689278897,0.10698990763054234
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,4,0.10431693803912179,0.11101266153854504
oas,REMI,CLaMP-2,False,False,rock_vs_country,0,0.13129278326067328,0.1410537141776079
oas,REMI,CLaMP-2,False,False,rock_vs_country,1,0.1333779550319001,0.14290001410080994
oas,REMI,CLaMP-2,False,False,rock_vs_country,2,0.13480276444387296,0.14373904193966436
oas,REMI,CLaMP-2,False,False,rock_vs_country,3,0.14989433933624552,0.16486484653389274
oas,REMI,CLaMP-2,False,False,rock_vs_country,4,0.15466238292903234,0.16640357775289405
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,0,0.10720537453949275,0.11952113239373734
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,1,0.107963211251766,0.11957841121588024
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,2,0.10215422836695831,0.1160850822807202
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,3,0.09176616323280573,0.10444711345896451
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,4,0.10102616685585675,0.1098415853199566
oas,REMI,CLaMP-2,False,False,jazz_vs_country,0,0.1497786669719321,0.1722686403786084
oas,REMI,CLaMP-2,False,False,jazz_vs_country,1,0.1529527614236963,0.17618979838667773
oas,REMI,CLaMP-2,False,False,jazz_vs_country,2,0.14677885277223846,0.17000032806534585
oas,REMI,CLaMP-2,False,False,jazz_vs_country,3,0.18401994643216946,0.21223282318786443
oas,REMI,CLaMP-2,False,False,jazz_vs_country,4,0.134561314297738,0.1508541735178599
oas,REMI,CLaMP-2,False,False,electronic_vs_country,0,0.15685447605271308,0.17099525616091463
oas,REMI,CLaMP-2,False,False,electronic_vs_country,1,0.15344491310201558,0.16048505312800077
oas,REMI,CLaMP-2,False,False,electronic_vs_country,2,0.15193906818456626,0.15865163780825337
oas,REMI,CLaMP-2,False,False,electronic_vs_country,3,0.137535622760667,0.14769372972802122
oas,REMI,CLaMP-2,False,False,electronic_vs_country,4,0.14977322389796432,0.15987901110649844
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,0,0.15668971011145405,0.20810073310678792
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,1,0.1424629738708615,0.1823903239140906
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,2,0.15511461066454657,0.1937681506818207
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,3,0.1498352735648527,0.1891211356314204
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,4,0.12440552404507843,0.15967504876271016
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,0,0.08306784347158802,0.09399857054817551
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,1,0.08405133141194976,0.10014708309385409
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,2,0.0932846221574507,0.10235853417212885
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,3,0.09137020904291737,0.10768033496183413
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,4,0.09493040759153426,0.10913631999075814
oas,REMI,CLaMP-2,True,True,rock_vs_country,0,0.0966896293688887,0.12247903740828145
oas,REMI,CLaMP-2,True,True,rock_vs_country,1,0.10500812887863353,0.13538540359857595
oas,REMI,CLaMP-2,True,True,rock_vs_country,2,0.10408874839862736,0.12864994788850456
oas,REMI,CLaMP-2,True,True,rock_vs_country,3,0.10574139643238756,0.13231203496405744
oas,REMI,CLaMP-2,True,True,rock_vs_country,4,0.09034857750762249,0.11564515573883502
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,0,0.16317870158235392,0.2066566921836864
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,1,0.12587125762009166,0.1599921447762785
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,2,0.13027263669611056,0.16529683911185913
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,3,0.1365611526130147,0.1725517664571306
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,4,0.12463822668168978,0.16113540040573332
oas,REMI,CLaMP-2,True,True,jazz_vs_country,0,0.09620480080212368,0.13830853623207526
oas,REMI,CLaMP-2,True,True,jazz_vs_country,1,0.11651944696623229,0.16789888732456626
oas,REMI,CLaMP-2,True,True,jazz_vs_country,2,0.11741328808310114,0.17182845970247382
oas,REMI,CLaMP-2,True,True,jazz_vs_country,3,0.08934721705703375,0.1354822252783617
oas,REMI,CLaMP-2,True,True,jazz_vs_country,4,0.11663404355437268,0.17126518276383007
oas,REMI,CLaMP-2,True,True,electronic_vs_country,0,0.1264017436478424,0.15802220405050582
oas,REMI,CLaMP-2,True,True,electronic_vs_country,1,0.12504783765667982,0.15900382498112933
oas,REMI,CLaMP-2,True,True,electronic_vs_country,2,0.1182880259364335,0.15097330264707132
oas,REMI,CLaMP-2,True,True,electronic_vs_country,3,0.11445996120688873,0.14631070870065158
oas,REMI,CLaMP-2,True,True,electronic_vs_country,4,0.13940383533428102,0.17496133603257683
oas,REMI,MusicBERT,False,False,rock_vs_jazz,0,5.113534807112728,0.15136838510244138
oas,REMI,MusicBERT,False,False,rock_vs_jazz,1,5.056053282859402,0.14880798329221942
oas,REMI,MusicBERT,False,False,rock_vs_jazz,2,5.077296683916131,0.15305915098324066
oas,REMI,MusicBERT,False,False,rock_vs_jazz,3,5.146288033285387,0.15141189245740125
oas,REMI,MusicBERT,False,False,rock_vs_jazz,4,5.199997289777787,0.1553479549525637
oas,REMI,MusicBERT,False,False,rock_vs_electronic,0,5.270907328740492,0.13887330289117017
oas,REMI,MusicBERT,False,False,rock_vs_electronic,1,5.323294920391206,0.14400781896407092
oas,REMI,MusicBERT,False,False,rock_vs_electronic,2,5.493380566370057,0.14146724388173493
oas,REMI,MusicBERT,False,False,rock_vs_electronic,3,5.667616184864315,0.1494146385486171
oas,REMI,MusicBERT,False,False,rock_vs_electronic,4,5.590798843753831,0.1448263223342745
oas,REMI,MusicBERT,False,False,rock_vs_country,0,5.164659209244778,0.16793472533810377
oas,REMI,MusicBERT,False,False,rock_vs_country,1,5.556884950300905,0.18394594052713306
oas,REMI,MusicBERT,False,False,rock_vs_country,2,5.361214625726014,0.17267759943718866
oas,REMI,MusicBERT,False,False,rock_vs_country,3,5.399620084687477,0.1785697016414493
oas,REMI,MusicBERT,False,False,rock_vs_country,4,5.564923585612142,0.17991604991222063
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,0,5.901128661938891,0.17317076856727914
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,1,5.618619188533341,0.1608952345842075
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,2,5.979180964270974,0.1660066777006729
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,3,5.2433506254804385,0.151644432324447
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,4,5.516497101027319,0.16356495525108397
oas,REMI,MusicBERT,False,False,jazz_vs_country,0,4.578398677191885,0.16444696684667728
oas,REMI,MusicBERT,False,False,jazz_vs_country,1,4.458021585608812,0.16098619312344006
oas,REMI,MusicBERT,False,False,jazz_vs_country,2,4.623702285525482,0.167603155752989
oas,REMI,MusicBERT,False,False,jazz_vs_country,3,4.666420867449812,0.16754509717584257
oas,REMI,MusicBERT,False,False,jazz_vs_country,4,4.648658953722606,0.16278535600899913
oas,REMI,MusicBERT,False,False,electronic_vs_country,0,6.679570807634349,0.20914703522490127
oas,REMI,MusicBERT,False,False,electronic_vs_country,1,7.123578736974274,0.21653606183562202
oas,REMI,MusicBERT,False,False,electronic_vs_country,2,6.258546432856896,0.19616933340505524
oas,REMI,MusicBERT,False,False,electronic_vs_country,3,7.0784412428223185,0.2158744554666926
oas,REMI,MusicBERT,False,False,electronic_vs_country,4,7.221823243233153,0.22366785835289862
oas,REMI,MusicBERT,True,True,rock_vs_jazz,0,4.570680382199846,0.1500588970349474
oas,REMI,MusicBERT,True,True,rock_vs_jazz,1,4.4324537766835235,0.14752390898163617
oas,REMI,MusicBERT,True,True,rock_vs_jazz,2,4.397705611130199,0.14893746163652616
oas,REMI,MusicBERT,True,True,rock_vs_jazz,3,4.5186061231745285,0.15098417654908822
oas,REMI,MusicBERT,True,True,rock_vs_jazz,4,4.484268202759395,0.14547496746144237
oas,REMI,MusicBERT,True,True,rock_vs_electronic,0,5.174223165885806,0.14850842022998242
oas,REMI,MusicBERT,True,True,rock_vs_electronic,1,4.887319200074934,0.1437355707714931
oas,REMI,MusicBERT,True,True,rock_vs_electronic,2,5.118920474170757,0.1467680527475863
oas,REMI,MusicBERT,True,True,rock_vs_electronic,3,5.073582885810644,0.14335100260583844
oas,REMI,MusicBERT,True,True,rock_vs_electronic,4,5.42689737495564,0.15378076071848215
oas,REMI,MusicBERT,True,True,rock_vs_country,0,4.734891461488708,0.16923709924194413
oas,REMI,MusicBERT,True,True,rock_vs_country,1,4.5795810413447064,0.16591923350525173
oas,REMI,MusicBERT,True,True,rock_vs_country,2,4.554770499524555,0.166949570647326
oas,REMI,MusicBERT,True,True,rock_vs_country,3,4.476413629489976,0.1615847224402156
oas,REMI,MusicBERT,True,True,rock_vs_country,4,4.775504161359233,0.1758332706488087
oas,REMI,MusicBERT,True,True,jazz_vs_electronic,0,5.279825004255613,0.1654897414930513
oas,REMI,MusicBERT,True,True,jazz_vs_electronic,1,5.45079517012417,0.16436005720905325
oas,REMI,MusicBERT,True,True,jazz_vs_electronic,2,5.263517975887826,0.15800844451837368
oas,REMI,MusicBERT,True,True,jazz_vs_electronic,3,5.13191117790236,0.1577671948680954
oas,REMI,MusicBERT,True,True,jazz_vs_electronic,4,5.103017925969976,0.15676385338347446
oas,REMI,MusicBERT,True,True,jazz_vs_country,0,4.350070814823194,0.17329958311733967
oas,REMI,MusicBERT,True,True,jazz_vs_country,1,3.9332406488498073,0.1527045555059455
oas,REMI,MusicBERT,True,True,jazz_vs_country,2,3.73434425860151,0.14889740135385862
oas,REMI,MusicBERT,True,True,jazz_vs_country,3,3.968709744149244,0.15296722260882956
oas,REMI,MusicBERT,True,True,jazz_vs_country,4,3.9964562259519596,0.15869395419166668
oas,REMI,MusicBERT,True,True,electronic_vs_country,0,6.570250630671492,0.22545380902487744
oas,REMI,MusicBERT,True,True,electronic_vs_country,1,6.747887285231613,0.22147132555465465
oas,REMI,MusicBERT,True,True,electronic_vs_country,2,6.852083157117814,0.23017442677785271
oas,REMI,MusicBERT,True,True,electronic_vs_country,3,6.922140022994515,0.23519502533027434
oas,REMI,MusicBERT,True,True,electronic_vs_country,4,6.865722503257864,0.22738537037120699
oas,Octuple,CLaMP-2,False,False,rock_vs_jazz,0,0.012910581008993338,0.11711260926489632
oas,Octuple,CLaMP-2,False,False,rock_vs_jazz,1,0.011811705823301377,0.10763334925022683
oas,Octuple,CLaMP-2,False,False,rock_vs_jazz,2,0.015189390118621082,0.1503377059739347
oas,Octuple,CLaMP-2,False,False,rock_vs_jazz,3,0.013297218245677533,0.11838360233950337
oas,Octuple,CLaMP-2,False,False,rock_vs_jazz,4,0.014453909762709688,0.1351115907227449
oas,Octuple,CLaMP-2,False,False,rock_vs_electronic,0,0.008642180481420958,0.11910418166624008
oas,Octuple,CLaMP-2,False,False,rock_vs_electronic,1,0.011603547522843094,0.15754647246437778
oas,Octuple,CLaMP-2,False,False,rock_vs_electronic,2,0.007143708155669781,0.10279504248084406
oas,Octuple,CLaMP-2,False,False,rock_vs_electronic,3,0.008823077795946488,0.1196396903789076
oas,Octuple,CLaMP-2,False,False,rock_vs_electronic,4,0.00862439304968099,0.11587843698494837
oas,Octuple,CLaMP-2,False,False,rock_vs_country,0,0.007949309310079478,0.11003223448062398
oas,Octuple,CLaMP-2,False,False,rock_vs_country,1,0.009171176647579465,0.1295167720624476
oas,Octuple,CLaMP-2,False,False,rock_vs_country,2,0.009402126471873579,0.13101287420540256
oas,Octuple,CLaMP-2,False,False,rock_vs_country,3,0.006936642857960834,0.10016666941119429
oas,Octuple,CLaMP-2,False,False,rock_vs_country,4,0.009009036128142967,0.12826511479754327
oas,Octuple,CLaMP-2,False,False,jazz_vs_electronic,0,0.02365195535367609,0.2236753798629375
oas,Octuple,CLaMP-2,False,False,jazz_vs_electronic,1,0.018304457240092664,0.1848407308421732
oas,Octuple,CLaMP-2,False,False,jazz_vs_electronic,2,0.02076695468600706,0.20242839661960715
oas,Octuple,CLaMP-2,False,False,jazz_vs_electronic,3,0.018339635533750342,0.1849607873799204
oas,Octuple,CLaMP-2,False,False,jazz_vs_electronic,4,0.01562927578274434,0.16851719478328286
oas,Octuple,CLaMP-2,False,False,jazz_vs_country,0,0.016526219994997537,0.17063257419175665
oas,Octuple,CLaMP-2,False,False,jazz_vs_country,1,0.01203497833021136,0.12982007011683652
oas,Octuple,CLaMP-2,False,False,jazz_vs_country,2,0.019845213103781345,0.1848658941142051
oas,Octuple,CLaMP-2,False,False,jazz_vs_country,3,0.017902390834872106,0.1990823064311107
oas,Octuple,CLaMP-2,False,False,jazz_vs_country,4,0.019341391760123505,0.1905732434180278
oas,Octuple,CLaMP-2,False,False,electronic_vs_country,0,0.008816780229317145,0.12786201710551753
oas,Octuple,CLaMP-2,False,False,electronic_vs_country,1,0.009188829747756977,0.1512783909248403
oas,Octuple,CLaMP-2,False,False,electronic_vs_country,2,0.009783016904338276,0.14708473580222647
oas,Octuple,CLaMP-2,False,False,electronic_vs_country,3,0.009229492252145921,0.1366753278220867
oas,Octuple,CLaMP-2,False,False,electronic_vs_country,4,0.008264951163827916,0.13054663178292278
oas,Octuple,CLaMP-2,True,True,rock_vs_jazz,0,0.007880052548759536,0.08352273123573457
oas,Octuple,CLaMP-2,True,True,rock_vs_jazz,1,0.0063469934456407695,0.07447538670888898
oas,Octuple,CLaMP-2,True,True,rock_vs_jazz,2,0.007784978346627447,0.07849531808716145
oas,Octuple,CLaMP-2,True,True,rock_vs_jazz,3,0.008666365056445996,0.09121478112031238
oas,Octuple,CLaMP-2,True,True,rock_vs_jazz,4,0.008623068624749902,0.09668139516532465
oas,Octuple,CLaMP-2,True,True,rock_vs_electronic,0,0.009842637234397017,0.1303144169264759
oas,Octuple,CLaMP-2,True,True,rock_vs_electronic,1,0.009792166956560794,0.15135381903242634
oas,Octuple,CLaMP-2,True,True,rock_vs_electronic,2,0.009046731871210578,0.14028284791668008
oas,Octuple,CLaMP-2,True,True,rock_vs_electronic,3,0.009265401219787972,0.12355732884671503
oas,Octuple,CLaMP-2,True,True,rock_vs_electronic,4,0.010111971491307103,0.13420847713578382
oas,Octuple,CLaMP-2,True,True,rock_vs_country,0,0.007991959212794053,0.10376007804379137
oas,Octuple,CLaMP-2,True,True,rock_vs_country,1,0.00818526965128022,0.10544081391153512
oas,Octuple,CLaMP-2,True,True,rock_vs_country,2,0.008173737247176793,0.11082840909886907
oas,Octuple,CLaMP-2,True,True,rock_vs_country,3,0.005717048242477818,0.08587411477201401
oas,Octuple,CLaMP-2,True,True,rock_vs_country,4,0.007822730136303913,0.10164922400624267
oas,Octuple,CLaMP-2,True,True,jazz_vs_electronic,0,0.021115965558404004,0.24024801839082097
oas,Octuple,CLaMP-2,True,True,jazz_vs_electronic,1,0.01731259157210338,0.19153974891476694
oas,Octuple,CLaMP-2,True,True,jazz_vs_electronic,2,0.01585415272231555,0.17777324061275998
oas,Octuple,CLaMP-2,True,True,jazz_vs_electronic,3,0.015560203119770993,0.17984646456353653
oas,Octuple,CLaMP-2,True,True,jazz_vs_electronic,4,0.016923591622930584,0.18390762486499698
oas,Octuple,CLaMP-2,True,True,jazz_vs_country,0,0.009173982496891747,0.1048063253869249
oas,Octuple,CLaMP-2,True,True,jazz_vs_country,1,0.01055484425815903,0.1177874405593969
oas,Octuple,CLaMP-2,True,True,jazz_vs_country,2,0.014036873240679426,0.1582554141627959
oas,Octuple,CLaMP-2,True,True,jazz_vs_country,3,0.012007710451761272,0.13089551420106565
oas,Octuple,CLaMP-2,True,True,jazz_vs_country,4,0.01063557611141161,0.11617383979046474
oas,Octuple,CLaMP-2,True,True,electronic_vs_country,0,0.008462360969970883,0.13981331775567127
oas,Octuple,CLaMP-2,True,True,electronic_vs_country,1,0.007992811382305953,0.12529141525349946
oas,Octuple,CLaMP-2,True,True,electronic_vs_country,2,0.00870967777406445,0.13670802146866765
oas,Octuple,CLaMP-2,True,True,electronic_vs_country,3,0.007629167707075335,0.12325332566523443
oas,Octuple,CLaMP-2,True,True,electronic_vs_country,4,0.01033516432758777,0.16428334941497078
oas,Octuple,MusicBERT,False,False,rock_vs_jazz,0,5.747931637884662,0.10918313148779664
oas,Octuple,MusicBERT,False,False,rock_vs_jazz,1,5.802270536832069,0.10842060620429368
oas,Octuple,MusicBERT,False,False,rock_vs_jazz,2,6.546607929637894,0.12348693874795091
oas,Octuple,MusicBERT,False,False,rock_vs_jazz,3,6.235106697451002,0.11609814136638845
oas,Octuple,MusicBERT,False,False,rock_vs_jazz,4,6.358080603351297,0.12302768856195413
oas,Octuple,MusicBERT,False,False,rock_vs_electronic,0,8.033413552068055,0.14503549867359083
oas,Octuple,MusicBERT,False,False,rock_vs_electronic,1,7.250897041642432,0.1289918508588872
oas,Octuple,MusicBERT,False,False,rock_vs_electronic,2,6.649508352434616,0.12048749369548015
oas,Octuple,MusicBERT,False,False,rock_vs_electronic,3,7.363766902534387,0.13052700772166972
oas,Octuple,MusicBERT,False,False,rock_vs_electronic,4,7.556953202530444,0.1356978623360753
oas,Octuple,MusicBERT,False,False,rock_vs_country,0,6.195812723990436,0.12785299763655827
oas,Octuple,MusicBERT,False,False,rock_vs_country,1,5.831317694004696,0.11766160218717966
oas,Octuple,MusicBERT,False,False,rock_vs_country,2,6.566615117311926,0.13435952268636642
oas,Octuple,MusicBERT,False,False,rock_vs_country,3,5.95796393683451,0.12656133329656144
oas,Octuple,MusicBERT,False,False,rock_vs_country,4,6.018590350544102,0.12443623476974108
oas,Octuple,MusicBERT,False,False,jazz_vs_electronic,0,9.96533865174191,0.1908125278284871
oas,Octuple,MusicBERT,False,False,jazz_vs_electronic,1,9.005799784394739,0.16534404224230645
oas,Octuple,MusicBERT,False,False,jazz_vs_electronic,2,8.60782326657457,0.15934256788309503
oas,Octuple,MusicBERT,False,False,jazz_vs_electronic,3,10.207357171482649,0.19084939390467817
oas,Octuple,MusicBERT,False,False,jazz_vs_electronic,4,9.269360448645045,0.1712085261331509
oas,Octuple,MusicBERT,False,False,jazz_vs_country,0,6.314860667120719,0.1374190771388967
oas,Octuple,MusicBERT,False,False,jazz_vs_country,1,6.13207329946529,0.13353821466682753
oas,Octuple,MusicBERT,False,False,jazz_vs_country,2,6.217861945732906,0.1373826605190958
oas,Octuple,MusicBERT,False,False,jazz_vs_country,3,6.334170342510909,0.135057360966836
oas,Octuple,MusicBERT,False,False,jazz_vs_country,4,6.3708040682471605,0.13863634724769783
oas,Octuple,MusicBERT,False,False,electronic_vs_country,0,8.253093581713657,0.1704387035154305
oas,Octuple,MusicBERT,False,False,electronic_vs_country,1,8.206345061487042,0.16687526576376985
oas,Octuple,MusicBERT,False,False,electronic_vs_country,2,8.411891190668527,0.17265540720249614
oas,Octuple,MusicBERT,False,False,electronic_vs_country,3,9.753854232185603,0.2017999520022085
oas,Octuple,MusicBERT,False,False,electronic_vs_country,4,8.60591993508119,0.18297165459700812
oas,Octuple,MusicBERT,True,True,rock_vs_jazz,0,5.875527159638281,0.10580836647490907
oas,Octuple,MusicBERT,True,True,rock_vs_jazz,1,5.827599528669765,0.10660389339232845
oas,Octuple,MusicBERT,True,True,rock_vs_jazz,2,6.917817918191908,0.12693880053372736
oas,Octuple,MusicBERT,True,True,rock_vs_jazz,3,6.291039988008606,0.1120027189540676
oas,Octuple,MusicBERT,True,True,rock_vs_jazz,4,5.770484948130914,0.1036647285037145
oas,Octuple,MusicBERT,True,True,rock_vs_electronic,0,6.71069562426792,0.11928767695870732
oas,Octuple,MusicBERT,True,True,rock_vs_electronic,1,6.772298878975612,0.11787341652226542
oas,Octuple,MusicBERT,True,True,rock_vs_electronic,2,7.3699153185695465,0.12895993859992613
oas,Octuple,MusicBERT,True,True,rock_vs_electronic,3,7.017505315641046,0.1224953517952352
oas,Octuple,MusicBERT,True,True,rock_vs_electronic,4,7.136343619142032,0.1262103052121859
oas,Octuple,MusicBERT,True,True,rock_vs_country,0,5.533436801143878,0.1087547619040667
oas,Octuple,MusicBERT,True,True,rock_vs_country,1,5.528141111315541,0.10742014854901508
oas,Octuple,MusicBERT,True,True,rock_vs_country,2,5.291804829325521,0.10441203361205793
oas,Octuple,MusicBERT,True,True,rock_vs_country,3,5.457414364356488,0.1084215217922941
oas,Octuple,MusicBERT,True,True,rock_vs_country,4,5.639098776532286,0.1087686263219597
oas,Octuple,MusicBERT,True,True,jazz_vs_electronic,0,10.314903237331713,0.18777842607117845
oas,Octuple,MusicBERT,True,True,jazz_vs_electronic,1,10.11727307131531,0.18344247642806183
oas,Octuple,MusicBERT,True,True,jazz_vs_electronic,2,10.989512901493995,0.1964495066028133
oas,Octuple,MusicBERT,True,True,jazz_vs_electronic,3,11.32994839237638,0.1998723133018607
oas,Octuple,MusicBERT,True,True,jazz_vs_electronic,4,10.62772621843164,0.19178875865173373
oas,Octuple,MusicBERT,True,True,jazz_vs_country,0,6.272544292579056,0.12479159128694164
oas,Octuple,MusicBERT,True,True,jazz_vs_country,1,6.080513154269987,0.12048845154787495
oas,Octuple,MusicBERT,True,True,jazz_vs_country,2,5.653774404516469,0.11787728408125182
oas,Octuple,MusicBERT,True,True,jazz_vs_country,3,6.325148457979232,0.125027072227823
oas,Octuple,MusicBERT,True,True,jazz_vs_country,4,6.186509671647734,0.1243934871197484
oas,Octuple,MusicBERT,True,True,electronic_vs_country,0,9.564431944743916,0.18258923795260634
oas,Octuple,MusicBERT,True,True,electronic_vs_country,1,10.060269306297613,0.19655362060402234
oas,Octuple,MusicBERT,True,True,electronic_vs_country,2,9.27819712970257,0.18145943218708077
oas,Octuple,MusicBERT,True,True,electronic_vs_country,3,9.594932939563947,0.18842024725797962
oas,Octuple,MusicBERT,True,True,electronic_vs_country,4,8.746170535716253,0.173819026270715
